default		00:00:07.046	7.046	00:00:07.468	7.468	00:00:00.422	0.422	up1
Channel2		00:01:16.760	76.76	00:01:17.900	77.9	00:00:01.140	1.14	[laugh] that's fine
Channel2		00:01:18.220	78.22	00:01:18.460	78.46	00:00:00.240	0.24	xx
Channel2		00:01:26.340	86.34	00:01:28.520	88.52	00:00:02.180	2.18	yeah, we, we, we, we're gonna do, we're gonna do a few levels
Channel2		00:01:28.740	88.74	00:01:29.540	89.54	00:00:00.800	0.8	xx
Channel2		00:01:30.220	90.22	00:01:33.000	93.0	00:00:02.780	2.78	but we've got ten minutes to finish as many levels as we can
Channel2		00:01:35.920	95.92	00:01:36.760	96.76	00:00:00.840	0.84	alright, alright, i got this
Channel2		00:01:37.120	97.12	00:01:37.960	97.96	00:00:00.840	0.84	next level
Channel2		00:01:38.400	98.4	00:01:38.480	98.48	00:00:00.080	0.08	xx
Channel2		00:01:39.520	99.52	00:01:40.220	100.22	00:00:00.700	0.7	[nl]
Channel2		00:01:43.020	103.02	00:01:48.040	108.04	00:00:05.020	5.02	ah i've gotten about, [nl] think the longest one, was i did about eight games
Channel2		00:01:48.480	108.48	00:01:49.600	109.6	00:00:01.120	1.12	eight levels, alright
Channel2		00:01:50.080	110.08	00:01:50.160	110.16	00:00:00.080	0.08	xx
Channel2		00:01:50.760	110.76	00:01:52.320	112.32	00:00:01.560	1.56	yeah, i think so
Channel2		00:01:52.540	112.54	00:01:52.960	112.96	00:00:00.420	0.42	xx
Channel2		00:01:55.180	115.18	00:01:55.840	115.84	00:00:00.660	0.66	[laugh]
Channel2		00:02:12.720	132.72	00:02:13.260	133.26	00:00:00.540	0.54	[laugh]
Channel2		00:02:13.720	133.72	00:02:17.080	137.08	00:00:03.360	3.36	you go, A, we got the hang of it, you know exactly what you have to do
Channel2		00:02:18.280	138.28	00:02:18.900	138.9	00:00:00.620	0.62	third one
Channel2		00:02:20.740	140.74	00:02:21.600	141.6	00:00:00.860	0.86	[laugh]
Channel2		00:02:21.840	141.84	00:02:22.200	142.2	00:00:00.360	0.36	xx
Channel2		00:02:33.680	153.68	00:02:34.820	154.82	00:00:01.140	1.14	[nl]
Channel2		00:02:35.080	155.08	00:02:37.260	157.26	00:00:02.180	2.18	[laugh], yeah, you can't get back up from there
Channel2		00:02:37.600	157.6	00:02:40.120	160.12	00:00:02.520	2.52	we restart it we are good we're  good
Channel2		00:02:40.540	160.54	00:02:42.900	162.9	00:00:02.360	2.36	[laugh] you're fine
Channel2		00:02:45.780	165.78	00:02:50.440	170.44	00:00:04.660	4.66	[laugh] i thought thought, I thought you, I thought you saw it, i thought you saw ahead
Channel2		00:02:51.300	171.3	00:02:54.700	174.7	00:00:03.400	3.4	yeah, alright, so don't don't don't fall on your side, on the opposite side [laugh]
Channel2		00:03:03.640	183.64	00:03:05.360	185.36	00:00:01.720	1.72	[nl]
Channel2		00:03:05.900	185.9	00:03:06.800	186.8	00:00:00.900	0.9	another A
Channel2		00:03:07.080	187.08	00:03:07.260	187.26	00:00:00.180	0.18	xx
Channel2		00:03:08.900	188.9	00:03:09.260	189.26	00:00:00.360	0.36	-[o]kay
Channel2		00:03:15.860	195.86	00:03:16.560	196.56	00:00:00.700	0.7	you know what you're doing
Channel2		00:03:31.520	211.52	00:03:31.580	211.58	00:00:00.060	0.06	xx
Channel2		00:03:31.840	211.84	00:03:34.200	214.2	00:00:02.360	2.36	nah, we're good, straight to the door.
Channel2		00:03:40.840	220.84	00:03:40.940	220.94	00:00:00.100	0.1	-[lets] go -[this way]
Channel2		00:03:44.460	224.46	00:03:45.120	225.12	00:00:00.660	0.66	[nl]
Channel2		00:03:45.640	225.64	00:03:47.780	227.78	00:00:02.140	2.14	this is the fourth one, yeah, [nl]
Channel2		00:03:48.140	228.14	00:03:48.220	228.22	00:00:00.080	0.08	xx
Channel2		00:03:55.800	235.8	00:03:56.140	236.14	00:00:00.340	0.34	xx
Channel2		00:03:56.580	236.58	00:03:56.640	236.64	00:00:00.060	0.06	xx
Channel2		00:03:57.800	237.8	00:03:59.740	239.74	00:00:01.940	1.94	push the button okay it makes you go that way
Channel2		00:04:01.860	241.86	00:04:09.400	249.4	00:00:07.540	7.54	[nl], okay, yeah, yeah, ah, ah i missed that one up, okay, that, that was my bad,  you see what we have to do?
Channel2		00:04:10.760	250.76	00:04:12.040	252.04	00:00:01.280	1.28	yeah, okay, 
Channel2		00:04:12.540	252.54	00:04:12.600	252.6	00:00:00.060	0.06	xx
Channel2		00:04:18.500	258.5	00:04:19.320	259.32	00:00:00.820	0.82	xx
Channel2		00:04:19.620	259.62	00:04:19.880	259.88	00:00:00.260	0.26	xx
Channel2		00:04:21.740	261.74	00:04:21.840	261.84	00:00:00.100	0.1	xx
Channel2		00:04:22.460	262.46	00:04:25.160	265.16	00:00:02.700	2.7	yeah, just last one I, I push it, now so
Channel2		00:04:25.860	265.86	00:04:29.080	269.08	00:00:03.220	3.22	yeah, we'll be, we'll get it right now. okay you can get it
Channel2		00:04:31.120	271.12	00:04:32.280	272.28	00:00:01.160	1.16	push this one, 
Channel2		00:04:47.920	287.92	00:04:48.580	288.58	00:00:00.660	0.66	yeah
Channel2		00:04:51.700	291.7	00:04:51.840	291.84	00:00:00.140	0.14	going, i'm going, -[i'm going, i'm going]
Channel2		00:04:59.740	299.74	00:05:00.460	300.46	00:00:00.720	0.72	yeah
Channel2		00:05:13.560	313.56	00:05:14.400	314.4	00:00:00.840	0.84	there we go
Channel2		00:05:14.680	314.68	00:05:14.920	314.92	00:00:00.240	0.24	xx
Channel2		00:05:20.140	320.14	00:05:20.700	320.7	00:00:00.560	0.56	[laugh]
Channel2		00:05:24.440	324.44	00:05:25.860	325.86	00:00:01.420	1.42	we can do it, we can do 
Channel2		00:05:26.100	326.1	00:05:26.640	326.64	00:00:00.540	0.54	okay
Channel2		00:05:27.760	327.76	00:05:29.480	329.48	00:00:01.720	1.72	[nl] can I get that diamond
Channel2		00:05:33.020	333.02	00:05:34.540	334.54	00:00:01.520	1.52	yeah, i'm gonna turn off the fan
Channel2		00:05:46.360	346.36	00:05:49.160	349.16	00:00:02.800	2.8	yeah, the, the white button
Channel2		00:05:49.460	349.46	00:05:51.400	351.4	00:00:01.940	1.94	yeah, the one on the top left
Channel2		00:05:51.880	351.88	00:05:51.940	351.94	00:00:00.060	0.06	xx
Channel2		00:05:56.900	356.9	00:05:58.060	358.06	00:00:01.160	1.16	xx
Channel2		00:05:58.340	358.34	00:05:59.640	359.64	00:00:01.300	1.3	lever [nl] we're good
Channel2		00:06:00.260	360.26	00:06:00.340	360.34	00:00:00.080	0.08	xx
Channel2		00:06:01.540	361.54	00:06:02.240	362.24	00:00:00.700	0.7	yeah
Channel2		00:06:03.020	363.02	00:06:03.140	363.14	00:00:00.120	0.12	[nl]
Channel2		00:06:03.900	363.9	00:06:04.000	364.0	00:00:00.100	0.1	[nl]
Channel2		00:06:04.420	364.42	00:06:04.500	364.5	00:00:00.080	0.08	[nl]
Channel2		00:06:05.040	365.04	00:06:05.760	365.76	00:00:00.720	0.72	[laugh]
Channel2		00:06:07.360	367.36	00:06:12.260	372.26	00:00:04.900	4.9	no, [laugh] oh, ah, ah, that was close
Channel2		00:06:13.540	373.54	00:06:14.340	374.34	00:00:00.800	0.8	alright
Channel2		00:06:17.960	377.96	00:06:18.460	378.46	00:00:00.500	0.5	xx
Channel2		00:06:24.400	384.4	00:06:29.300	389.3	00:00:04.900	4.9	now, yeah, you're gonna have to move it cause it then i'm gonna need it to be standing in an angle up to jump
Channel2		00:06:29.860	389.86	00:06:29.920	389.92	00:00:00.060	0.06	-[yeah]
Channel2		00:06:30.780	390.78	00:06:31.400	391.4	00:00:00.620	0.62	-[s]o it's fine
Channel2		00:06:40.340	400.34	00:06:41.180	401.18	00:00:00.840	0.84	-[al]right i got this
Channel2		00:06:46.020	406.02	00:06:46.100	406.1	00:00:00.080	0.08	xx
Channel2		00:06:51.900	411.9	00:06:54.220	414.22	00:00:02.320	2.32	[laugh] i haven't played, i haven't played this level actually
Channel2		00:06:54.460	414.46	00:06:54.960	414.96	00:00:00.500	0.5	[laugh]
Channel2		00:06:55.320	415.32	00:06:58.580	418.58	00:00:03.260	3.26	no, i think i took a different route
Channel2		00:07:04.220	424.22	00:07:05.880	425.88	00:00:01.660	1.66	okay, now this one seems simple
Channel2		00:07:11.920	431.92	00:07:12.240	432.24	00:00:00.320	0.32	xx
Channel2		00:07:22.820	442.82	00:07:23.620	443.62	00:00:00.800	0.8	we're doing good 
Channel2		00:07:27.540	447.54	00:07:30.340	450.34	00:00:02.800	2.8	one two three four five six seven eight, this is eight
Channel2		00:07:31.720	451.72	00:07:32.440	452.44	00:00:00.720	0.72	one more
Channel2		00:07:33.180	453.18	00:07:34.600	454.6	00:00:01.420	1.42	okay so oh wait can I make that jump
Channel2		00:07:38.300	458.3	00:07:40.080	460.08	00:00:01.780	1.78	-[okay] i'm on the i'm on the lever, what does this lever do?
Channel2		00:07:40.320	460.32	00:07:40.440	460.44	00:00:00.120	0.12	xx
Channel2		00:07:43.180	463.18	00:07:43.940	463.94	00:00:00.760	0.76	okay
Channel2		00:07:52.340	472.34	00:07:53.460	473.46	00:00:01.120	1.12	blue button? yeah hold on
Channel2		00:07:54.800	474.8	00:07:55.880	475.88	00:00:01.080	1.08	what this yellow?
Channel2		00:07:57.880	477.88	00:07:58.100	478.1	00:00:00.220	0.22	what is this 
Channel2		00:07:58.400	478.4	00:07:58.720	478.72	00:00:00.320	0.32	xx
Channel2		00:08:01.000	481.0	00:08:04.500	484.5	00:00:03.500	3.5	oh wait I, i se[[e]], i see. no look i can't
Channel2		00:08:04.740	484.74	00:08:11.980	491.98	00:00:07.240	7.24	I can't make it to the blue, but you see that rock up there? you're gonna have to push that rock down to push the blue button
Channel2		00:08:12.260	492.26	00:08:12.520	492.52	00:00:00.260	0.26	xx
Channel2		00:08:23.620	503.62	00:08:26.140	506.14	00:00:02.520	2.52	yeah, you can get the green gem and we're good
Channel2		00:08:26.380	506.38	00:08:28.160	508.16	00:00:01.780	1.78	[nl] new record
Channel2		00:08:28.420	508.42	00:08:28.780	508.78	00:00:00.360	0.36	xx
Channel2		00:08:32.820	512.82	00:08:34.160	514.16	00:00:01.340	1.34	[laugh] now this one
Channel2		00:08:34.960	514.96	00:08:35.840	515.84	00:00:00.880	0.88	we're still good
Channel2		00:08:36.360	516.36	00:08:36.460	516.46	00:00:00.100	0.1	xx
Channel2		00:08:42.140	522.14	00:08:42.300	522.3	00:00:00.160	0.16	yeah -[you can go that way]
Channel2		00:08:42.980	522.98	00:08:43.220	523.22	00:00:00.240	0.24	xx
Channel2		00:08:43.640	523.64	00:08:43.700	523.7	00:00:00.060	0.06	xx
Channel2		00:08:44.880	524.88	00:08:44.940	524.94	00:00:00.060	0.06	-[i g]o -[up the]
Channel2		00:08:45.260	525.26	00:08:46.080	526.08	00:00:00.820	0.82	blue way
Channel2		00:08:46.440	526.44	00:08:46.580	526.58	00:00:00.140	0.14	xx
Channel2		00:08:49.940	529.94	00:08:52.860	532.86	00:00:02.920	2.92	ah I missed that switch what was that switch supposed to do? ah
Channel2		00:08:53.080	533.08	00:08:54.840	534.84	00:00:01.760	1.76	I fell I can't get back on that switch
Channel2		00:08:55.180	535.18	00:08:55.400	535.4	00:00:00.220	0.22	xx
Channel2		00:08:56.340	536.34	00:08:57.000	537.0	00:00:00.660	0.66	[nl]
Channel2		00:08:57.600	537.6	00:08:58.620	538.62	00:00:01.020	1.02	[nl]
Channel2		00:08:58.960	538.96	00:08:59.200	539.2	00:00:00.240	0.24	xx
Channel2		00:09:00.000	540.0	00:09:01.920	541.92	00:00:01.920	1.92	[laugh]
Channel2		00:09:02.280	542.28	00:09:05.740	545.74	00:00:03.460	3.46	ah okay now we're gonna restart it [laugh] alright let's go
Channel2		00:09:05.960	545.96	00:09:06.300	546.3	00:00:00.340	0.34	xx
Channel2		00:09:06.640	546.64	00:09:08.100	548.1	00:00:01.460	1.46	okay now I know when not to fall down
Channel2		00:09:08.540	548.54	00:09:08.640	548.64	00:00:00.100	0.1	xx
Channel2		00:09:13.740	553.74	00:09:16.860	556.86	00:00:03.120	3.12	yeah the one over here, it's cause I fell last time, there you go
Channel2		00:09:21.660	561.66	00:09:22.720	562.72	00:00:01.060	1.06	yeah
Channel2		00:09:23.060	563.06	00:09:23.200	563.2	00:00:00.140	0.14	xx
Channel2		00:09:25.800	565.8	00:09:26.180	566.18	00:00:00.380	0.38	xx
Channel2		00:09:27.740	567.74	00:09:27.820	567.82	00:00:00.080	0.08	xx
Channel2		00:09:33.860	573.86	00:09:34.420	574.42	00:00:00.560	0.56	there you go
Channel2		00:09:37.740	577.74	00:09:39.220	579.22	00:00:01.480	1.48	oh no that one turns on the fan
Channel2		00:09:39.440	579.44	00:09:39.640	579.64	00:00:00.200	0.2	xx
Channel2		00:09:40.780	580.78	00:09:41.540	581.54	00:00:00.760	0.76	yeah we're good
Channel2		00:09:41.820	581.82	00:09:42.060	582.06	00:00:00.240	0.24	xx
Channel2		00:09:43.480	583.48	00:09:44.300	584.3	00:00:00.820	0.82	nice
Channel2		00:09:49.020	589.02	00:09:50.740	590.74	00:00:01.720	1.72	woh okay
Channel2		00:09:51.840	591.84	00:09:54.000	594.0	00:00:02.160	2.16	can't go through the top cause I need a green switch
Channel2		00:09:55.880	595.88	00:09:56.380	596.38	00:00:00.500	0.5	oh
Channel2		00:09:58.740	598.74	00:10:00.000	600.0	00:00:01.260	1.26	so there is this rock, is this rock
Channel2		00:10:00.260	600.26	00:10:00.320	600.32	00:00:00.060	0.06	-[supposed]
Channel2		00:10:00.540	600.54	00:10:00.600	600.6	00:00:00.060	0.06	-[be pu]shed
Channel2		00:10:02.160	602.16	00:10:02.220	602.22	00:00:00.060	0.06	xx
Channel2		00:10:04.320	604.32	00:10:06.940	606.94	00:00:02.620	2.62	it's gonna oh gonna weigh down the
Channel2		00:10:09.700	609.7	00:10:10.920	610.92	00:00:01.220	1.22	can i weigh down this
Channel2		00:10:11.180	611.18	00:10:11.240	611.24	00:00:00.060	0.06	xx
Channel2		00:10:18.200	618.2	00:10:18.380	618.38	00:00:00.180	0.18	then
Channel2		00:10:18.860	618.86	00:10:18.940	618.94	00:00:00.080	0.08	xx
Channel2		00:10:24.780	624.78	00:10:25.760	625.76	00:00:00.980	0.98	okay -[and]
Channel2		00:10:26.000	626.0	00:10:26.220	626.22	00:00:00.220	0.22	then
Channel2		00:10:27.500	627.5	00:10:27.600	627.6	00:00:00.100	0.1	ca-[n I]
Channel2		00:10:29.920	629.92	00:10:30.120	630.12	00:00:00.200	0.2	xx
Channel2		00:10:30.340	630.34	00:10:30.440	630.44	00:00:00.100	0.1	xx
Channel2		00:10:30.720	630.72	00:10:31.960	631.96	00:00:01.240	1.24	-[o]kay we messed something up
Channel2		00:10:33.780	633.78	00:10:35.600	635.6	00:00:01.820	1.82	yeah yeah
Channel2		00:10:37.100	637.1	00:10:41.240	641.24	00:00:04.140	4.14	maybe if you push that that block to the to the purple
Channel2		00:10:41.840	641.84	00:10:42.840	642.84	00:00:01.000	1.0	the purple switch
Channel2		00:10:44.080	644.08	00:10:46.840	646.84	00:00:02.760	2.76	ah [laugh] alright alright we'll try one more time
Channel2		00:10:50.020	650.02	00:10:52.520	652.52	00:00:02.500	2.5	let me get hold on let me get this green gem first
Channel2		00:10:53.020	653.02	00:10:53.180	653.18	00:00:00.160	0.16	xx
Channel2		00:10:54.420	654.42	00:11:00.380	660.38	00:00:05.960	5.96	oh no I can't get it ah nevermind now I messed up  ???? okay
Channel2		00:11:11.060	671.06	00:11:12.020	672.02	00:00:00.960	0.96	the green switch
Channel2		00:11:12.280	672.28	00:11:12.420	672.42	00:00:00.140	0.14	xx
Channel2		00:11:14.220	674.22	00:11:17.880	677.88	00:00:03.660	3.66	[laugh] you were supposed to get on block to do it
Channel2		00:11:18.440	678.44	00:11:20.040	680.04	00:00:01.600	1.6	ah alright well
Channel2		00:11:20.320	680.32	00:11:25.820	685.82	00:00:05.500	5.5	nah okay we're outta time so we're good, it's alright, thanks for your help
Channel2		00:11:26.140	686.14	00:11:27.151	687.151	00:00:01.011	1.011	xEND
WATER GIRL ^		00:00:07.072	7.072	00:00:07.240	7.24	00:00:00.168	0.168	^
WATER GIRL ^		00:00:08.288	8.288	00:00:08.416	8.416	00:00:00.128	0.128	^
WATER GIRL ^		00:00:09.024	9.024	00:00:09.144	9.144	00:00:00.120	0.12	^
WATER GIRL ^		00:00:10.016	10.016	00:00:10.136	10.136	00:00:00.120	0.12	^
WATER GIRL ^		00:00:33.343	33.343	00:00:34.103	34.103	00:00:00.760	0.76	^
WATER GIRL ^		00:00:35.751	35.751	00:00:36.271	36.271	00:00:00.520	0.52	^
WATER GIRL ^		00:00:37.039	37.039	00:00:37.870	37.87	00:00:00.831	0.831	^
WATER GIRL ^		00:00:39.694	39.694	00:00:39.894	39.894	00:00:00.200	0.2	^
WATER GIRL ^		00:00:40.094	40.094	00:00:40.614	40.614	00:00:00.520	0.52	^
WATER GIRL ^		00:00:41.190	41.19	00:00:41.854	41.854	00:00:00.664	0.664	^
WATER GIRL ^		00:00:43.390	43.39	00:00:44.462	44.462	00:00:01.072	1.072	^
WATER GIRL ^		00:00:44.670	44.67	00:00:45.222	45.222	00:00:00.552	0.552	^
WATER GIRL ^		00:00:46.678	46.678	00:00:47.062	47.062	00:00:00.384	0.384	^
WATER GIRL ^		00:00:47.502	47.502	00:00:47.734	47.734	00:00:00.232	0.232	^
WATER GIRL ^		00:00:48.478	48.478	00:00:49.086	49.086	00:00:00.608	0.608	^
WATER GIRL ^		00:00:49.310	49.31	00:00:50.294	50.294	00:00:00.984	0.984	^
WATER GIRL ^		00:01:07.413	67.413	00:01:07.661	67.661	00:00:00.248	0.248	^
WATER GIRL ^		00:01:10.916	70.916	00:01:11.476	71.476	00:00:00.560	0.56	^
WATER GIRL ^		00:01:18.564	78.564	00:01:18.972	78.972	00:00:00.408	0.408	^
WATER GIRL ^		00:01:24.468	84.468	00:01:24.883	84.883	00:00:00.415	0.415	^
WATER GIRL ^		00:01:25.619	85.619	00:01:26.491	86.491	00:00:00.872	0.872	^
WATER GIRL ^		00:01:27.395	87.395	00:01:28.539	88.539	00:00:01.144	1.144	^
WATER GIRL ^		00:01:39.443	99.443	00:01:40.322	100.322	00:00:00.879	0.879	^
WATER GIRL ^		00:01:44.258	104.258	00:01:44.938	104.938	00:00:00.680	0.68	^
WATER GIRL ^		00:01:45.314	105.314	00:01:46.194	106.194	00:00:00.880	0.88	^
WATER GIRL ^		00:01:53.962	113.962	00:01:54.546	114.546	00:00:00.584	0.584	^
WATER GIRL ^		00:01:54.866	114.866	00:01:55.673	115.673	00:00:00.807	0.807	^
WATER GIRL ^		00:01:56.473	116.473	00:01:57.153	117.153	00:00:00.680	0.68	^
WATER GIRL ^		00:01:57.385	117.385	00:01:57.577	117.577	00:00:00.192	0.192	^
WATER GIRL ^		00:01:59.681	119.681	00:02:00.345	120.345	00:00:00.664	0.664	^
WATER GIRL ^		00:02:00.553	120.553	00:02:00.785	120.785	00:00:00.232	0.232	^
WATER GIRL ^		00:02:01.609	121.609	00:02:01.809	121.809	00:00:00.200	0.2	^
WATER GIRL ^		00:02:02.681	122.681	00:02:03.505	123.505	00:00:00.824	0.824	^
WATER GIRL ^		00:02:03.641	123.641	00:02:04.737	124.737	00:00:01.096	1.096	^
WATER GIRL ^		00:02:07.817	127.817	00:02:08.745	128.745	00:00:00.928	0.928	^
WATER GIRL ^		00:02:22.744	142.744	00:02:23.624	143.624	00:00:00.880	0.88	^
WATER GIRL ^		00:02:24.912	144.912	00:02:25.160	145.16	00:00:00.248	0.248	^
WATER GIRL ^		00:02:26.056	146.056	00:02:26.447	146.447	00:00:00.391	0.391	^
WATER GIRL ^		00:02:27.511	147.511	00:02:27.927	147.927	00:00:00.416	0.416	^
WATER GIRL ^		00:02:28.327	148.327	00:02:28.479	148.479	00:00:00.152	0.152	^
WATER GIRL ^		00:02:33.743	153.743	00:02:34.879	154.879	00:00:01.136	1.136	^
WATER GIRL ^		00:02:44.278	164.278	00:02:45.110	165.11	00:00:00.832	0.832	^
WATER GIRL ^		00:02:46.758	166.758	00:02:47.222	167.222	00:00:00.464	0.464	^
WATER GIRL ^		00:02:47.694	167.694	00:02:48.446	168.446	00:00:00.752	0.752	^
WATER GIRL ^		00:02:48.918	168.918	00:02:49.446	169.446	00:00:00.528	0.528	^
WATER GIRL ^		00:02:49.670	169.67	00:02:49.854	169.854	00:00:00.184	0.184	^
WATER GIRL ^		00:02:54.446	174.446	00:02:54.646	174.646	00:00:00.200	0.2	^
WATER GIRL ^		00:03:11.845	191.845	00:03:12.117	192.117	00:00:00.272	0.272	^
WATER GIRL ^		00:03:16.020	196.02	00:03:16.676	196.676	00:00:00.656	0.656	^
WATER GIRL ^		00:03:17.044	197.044	00:03:17.844	197.844	00:00:00.800	0.8	^
WATER GIRL ^		00:03:28.252	208.252	00:03:29.067	209.067	00:00:00.815	0.815	^
WATER GIRL ^		00:03:29.300	209.3	00:03:29.612	209.612	00:00:00.312	0.312	^
WATER GIRL ^		00:03:31.051	211.051	00:03:32.235	212.235	00:00:01.184	1.184	^
WATER GIRL ^		00:03:32.363	212.363	00:03:32.547	212.547	00:00:00.184	0.184	^
WATER GIRL ^		00:03:49.858	229.858	00:03:49.978	229.978	00:00:00.120	0.12	^
WATER GIRL ^		00:03:52.162	232.162	00:03:52.362	232.362	00:00:00.200	0.2	^
WATER GIRL ^		00:03:59.626	239.626	00:04:00.073	240.073	00:00:00.447	0.447	^
WATER GIRL ^		00:04:04.657	244.657	00:04:05.121	245.121	00:00:00.464	0.464	^
WATER GIRL ^		00:04:37.223	277.223	00:04:37.407	277.407	00:00:00.184	0.184	^
WATER GIRL ^		00:04:38.967	278.967	00:04:39.103	279.103	00:00:00.136	0.136	^
WATER GIRL ^		00:04:40.183	280.183	00:04:40.351	280.351	00:00:00.168	0.168	^
WATER GIRL ^		00:04:45.151	285.151	00:04:45.687	285.687	00:00:00.536	0.536	^
WATER GIRL ^		00:04:45.999	285.999	00:04:46.463	286.463	00:00:00.464	0.464	^
WATER GIRL ^		00:04:46.903	286.903	00:04:47.518	287.518	00:00:00.615	0.615	^
WATER GIRL ^		00:04:47.710	287.71	00:04:48.310	288.31	00:00:00.600	0.6	^
WATER GIRL ^		00:04:48.582	288.582	00:04:49.486	289.486	00:00:00.904	0.904	^
WATER GIRL ^		00:04:57.630	297.63	00:04:58.214	298.214	00:00:00.584	0.584	^
WATER GIRL ^		00:04:58.654	298.654	00:04:59.310	299.31	00:00:00.656	0.656	^
WATER GIRL ^		00:04:59.510	299.51	00:05:00.254	300.254	00:00:00.744	0.744	^
WATER GIRL ^		00:05:06.717	306.717	00:05:07.589	307.589	00:00:00.872	0.872	^
WATER GIRL ^		00:05:08.277	308.277	00:05:08.837	308.837	00:00:00.560	0.56	^
WATER GIRL ^		00:05:10.637	310.637	00:05:10.917	310.917	00:00:00.280	0.28	^
WATER GIRL ^		00:05:29.252	329.252	00:05:29.852	329.852	00:00:00.600	0.6	^
WATER GIRL ^		00:05:32.868	332.868	00:05:33.620	333.62	00:00:00.752	0.752	^
WATER GIRL ^		00:05:35.443	335.443	00:05:35.971	335.971	00:00:00.528	0.528	^
WATER GIRL ^		00:05:36.275	336.275	00:05:36.635	336.635	00:00:00.360	0.36	^
WATER GIRL ^		00:05:37.267	337.267	00:05:37.771	337.771	00:00:00.504	0.504	^
WATER GIRL ^		00:05:38.755	338.755	00:05:39.307	339.307	00:00:00.552	0.552	^
WATER GIRL ^		00:05:44.827	344.827	00:05:44.971	344.971	00:00:00.144	0.144	^
WATER GIRL ^		00:06:02.450	362.45	00:06:03.226	363.226	00:00:00.776	0.776	^
WATER GIRL ^		00:06:03.322	363.322	00:06:03.826	363.826	00:00:00.504	0.504	^
WATER GIRL ^		00:06:04.409	364.409	00:06:04.681	364.681	00:00:00.272	0.272	^
WATER GIRL ^		00:06:04.873	364.873	00:06:05.137	365.137	00:00:00.264	0.264	^
WATER GIRL ^		00:06:06.809	366.809	00:06:08.561	368.561	00:00:01.752	1.752	^
WATER GIRL ^		00:06:16.369	376.369	00:06:17.081	377.081	00:00:00.712	0.712	^
WATER GIRL ^		00:06:18.433	378.433	00:06:18.961	378.961	00:00:00.528	0.528	^
WATER GIRL ^		00:06:19.145	379.145	00:06:19.425	379.425	00:00:00.280	0.28	^
WATER GIRL ^		00:06:20.017	380.017	00:06:20.489	380.489	00:00:00.472	0.472	^
WATER GIRL ^		00:06:21.480	381.48	00:06:22.208	382.208	00:00:00.728	0.728	^
WATER GIRL ^		00:06:28.496	388.496	00:06:28.888	388.888	00:00:00.392	0.392	^
WATER GIRL ^		00:06:44.855	404.855	00:06:45.567	405.567	00:00:00.712	0.712	^
WATER GIRL ^		00:06:45.647	405.647	00:06:45.791	405.791	00:00:00.144	0.144	^
WATER GIRL ^		00:06:46.359	406.359	00:06:46.479	406.479	00:00:00.120	0.12	^
WATER GIRL ^		00:06:47.695	407.695	00:06:48.103	408.103	00:00:00.408	0.408	^
WATER GIRL ^		00:06:50.439	410.439	00:06:51.718	411.718	00:00:01.279	1.279	^
WATER GIRL ^		00:06:51.798	411.798	00:06:52.222	412.222	00:00:00.424	0.424	^
WATER GIRL ^		00:06:52.838	412.838	00:06:53.798	413.798	00:00:00.960	0.96	^
